animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel
72874,LAABG107112005,17,76,高雄市燕巢動物保護關愛園區,狗,F,BIG,黑色,ADULT,F,F,旗南二路,,OPEN,,,2018-11-20,2999-12-31,2019/01/30,2018/11/20,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/29aeb3fe-2f80-4d83-913a-e1a744b3a0c0_org.JPG,,2019/01/30,高雄市燕巢區師大路100號,07-6051002
79337,LAABG108010907,17,76,高雄市燕巢動物保護關愛園區,狗,M,BIG,黑色,ADULT,F,F,本洲工業區,,OPEN,,,2019-01-09,2999-12-31,2019/01/30,2019/01/09,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/80cc10c8-99bb-4e5d-906e-6c28e4824e1b_org.JPG,,2019/01/30,高雄市燕巢區師大路100號,07-6051002
78973,LAABG108010802,17,76,高雄市燕巢動物保護關愛園區,狗,M,BIG,黑色,ADULT,F,F,燕巢國小,,OPEN,,,2019-01-08,2999-12-31,2019/01/30,2019/01/08,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/9f4983e0-e9a7-4582-a19b-c0562354f361_org.JPG,,2019/01/30,高雄市燕巢區師大路100號,07-6051002
56861,LAABG107071602,17,76,高雄市燕巢動物保護關愛園區,狗,M,MEDIUM,棕色,ADULT,F,F,新庄巷,,OPEN,,,2018-07-16,2999-12-31,2019/01/30,2018/07/16,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/c754e5e9-fc36-4152-9eef-ae73e117c3fd_org.JPG,,2019/01/30,高雄市燕巢區師大路100號,07-6051002
82971,PAAAG1080130034,21,83,澎湖縣流浪動物收容中心,狗,N,BIG,黃白色,,F,F,五德里,,OPEN,,,2019-02-11,2999-12-31,2019/01/30,2019/01/30,澎湖縣流浪動物收容中心,http://asms.coa.gov.tw/amlapp/upload/pic/75e5df9a-281b-4dde-9c28-26370d36ec08_org.jpg,,2019/01/30,澎湖縣馬公市烏崁里260號,06-9213559
82968,PAAAG1080130033,21,83,澎湖縣流浪動物收容中心,狗,F,BIG,三花色,ADULT,F,F,案山里,,OPEN,,,2019-02-11,2999-12-31,2019/01/30,2019/01/30,澎湖縣流浪動物收容中心,http://asms.coa.gov.tw/amlapp/upload/pic/f13b0d70-579d-44f2-a709-75873d078967_org.jpg,,2019/01/30,澎湖縣馬公市烏崁里260號,06-9213559
82065,QAAAG1080122002,4,48,基隆市寵物銀行,狗,M,MEDIUM,黑色,ADULT,T,F,樂利三街30巷80號,,OPEN,,,2019-01-23,2999-12-31,2019/01/30,2019/01/22,基隆市寵物銀行,http://asms.coa.gov.tw/amlapp/upload/pic/8ac020b3-7437-4d5c-aa3f-1ff61c997ad1_org.jpg,,2019/01/30,基隆市七堵區大華三路45-12號,02-24560148
82963,1080092,5,78,宜蘭縣流浪動物中途之家,狗,F,BIG,虎斑色,ADULT,F,F,天湖村,,OPEN,,,2019-02-06,2999-12-31,2019/01/30,2019/01/30,宜蘭縣流浪動物中途之家,,,2019/01/30,宜蘭縣五結鄉成興村利寶路60號,039602350
40049,LAAAG1070322A7,17,75,高雄市壽山動物保護教育園區,狗,M,BIG,白色,ADULT,F,F,建工路,,OPEN,,,2018-03-22,2999-12-31,2019/01/30,2018/03/22,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/35afa732-1e23-46f8-a129-d53ec0cc108a_org.jpg,,2019/01/30,高雄市鼓山區萬壽路350號,07-5519059
57590,LAAAG1070720G1,17,75,高雄市壽山動物保護教育園區,狗,F,MEDIUM,黑黃色,ADULT,F,F,動物醫院,,OPEN,*8/7開放認養,,2018-08-07,2999-12-31,2019/01/30,2018/07/20,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/28ea0de5-4c5e-45b8-80df-6fae5c2ada62_org.JPG,,2019/01/30,高雄市鼓山區萬壽路350號,07-5519059
58870,LAAAG1070731A12-1,17,75,高雄市壽山動物保護教育園區,狗,F,BIG,黑色,ADULT,F,F,中華四路,,OPEN,8/1動保案件開放,,2018-08-01,2999-12-31,2019/01/30,2018/07/31,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/3afdbfca-55ce-4b55-a20b-a01e80281f1f_org.JPG,,2019/01/30,高雄市鼓山區萬壽路350號,07-5519059
59118,LAAAG1070802H1-3,17,75,高雄市壽山動物保護教育園區,狗,F,SMALL,黑棕色,CHILD,F,F,九如三路與中華二路,,OPEN,,,2018-08-02,2999-12-31,2019/01/30,2018/08/02,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/a317180a-919d-4118-b4ce-d1d2b5f95dde_org.JPG,,2019/01/30,高雄市鼓山區萬壽路350號,07-5519059
60959,LAAAG1070818A17,17,75,高雄市壽山動物保護教育園區,狗,F,BIG,黑色,ADULT,F,F,中山四路,,OPEN,,,2018-08-18,2999-12-31,2019/01/30,2018/08/18,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/24bc974f-3e60-49b5-b112-02e85a10ed44_org.JPG,,2019/01/30,高雄市鼓山區萬壽路350號,07-5519059
65124,LAAAG1070925B10,17,75,高雄市壽山動物保護教育園區,狗,M,SMALL,黑色,CHILD,F,F,華夏路,,OPEN,,,2018-09-25,2999-12-31,2019/01/30,2018/09/25,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/74c2df9b-629c-442b-8f7c-d4342256c443_org.JPG,,2019/01/30,高雄市鼓山區萬壽路350號,07-5519059
66703,LAAAG1070816R7,17,75,高雄市壽山動物保護教育園區,狗,F,MEDIUM,黃色,ADULT,F,F,忠烈祠,,OPEN,107.8.16進場,,2018-10-09,2999-12-31,2019/01/30,2018/10/09,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/d879920f-f207-48ca-8579-64ec04de6fdf_org.jpg,,2019/01/30,高雄市鼓山區萬壽路350號,07-5519059
67720,LAAAG1071018Q10-2,17,75,高雄市壽山動物保護教育園區,狗,F,SMALL,黃色,CHILD,F,F,溪埔路,,OPEN,,,2018-10-18,2999-12-31,2019/01/30,2018/10/18,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/ffeffa75-7611-4df2-9165-e83c7e9be756_org.JPG,,2019/01/30,高雄市鼓山區萬壽路350號,07-5519059
69087,LAAAG1071023B6,17,75,高雄市壽山動物保護教育園區,狗,M,MEDIUM,花色,CHILD,F,F,忠義街,,OPEN,,,2018-10-23,2999-12-31,2019/01/30,2018/10/23,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/4ee055fd-0d9f-4fb9-bc83-e78925935995_org.JPG,,2019/01/30,高雄市鼓山區萬壽路350號,07-5519059
70887,LAAAG1071108H2-3,17,75,高雄市壽山動物保護教育園區,狗,F,BIG,花色,ADULT,F,F,嘉賜里和平路,,OPEN,,,2018-02-09,2999-12-31,2019/01/30,2018/11/08,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/510e3295-7c05-4730-8b22-1e202a3a7e5f_org.jpg,,2019/01/30,高雄市鼓山區萬壽路350號,07-5519059
70888,LAAAG1071108H2-2,17,75,高雄市壽山動物保護教育園區,狗,F,BIG,黑色,ADULT,F,F,和平路,,OPEN,,,2018-07-02,2999-12-31,2019/01/30,2018/11/08,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/a6120c98-2bdf-4a2b-bee0-1412ff42fdb6_org.jpg,,2019/01/30,高雄市鼓山區萬壽路350號,07-5519059
81244,LAAAG1080115F13,17,75,高雄市壽山動物保護教育園區,貓,M,BIG,花色,ADULT,F,F,北平二街,,OPEN,,,2019-01-16,2999-12-31,2019/01/30,2019/01/16,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/3a5b0544-05cd-4d31-bba1-b9d9eae0e092_org.JPG,,2019/01/30,高雄市鼓山區萬壽路350號,07-5519059
81333,LAAAG1080116C1-4,17,75,高雄市壽山動物保護教育園區,貓,M,BIG,黑色,ADULT,F,F,興中路,,OPEN,,,2019-01-16,2999-12-31,2019/01/30,2019/01/16,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/61afe207-0256-4a46-8840-22aa15adb536_org.jpg,,2019/01/30,高雄市鼓山區萬壽路350號,07-5519059
82923,1080091,5,78,宜蘭縣流浪動物中途之家,狗,F,BIG,黑白色,ADULT,F,F,利成路190號,,OPEN,,,2019-02-06,2999-12-31,2019/01/30,2019/01/30,宜蘭縣流浪動物中途之家,,,2019/01/30,宜蘭縣五結鄉成興村利寶路60號,039602350
82017,LAAAG1080121C1,17,75,高雄市壽山動物保護教育園區,貓,F,BIG,虎斑色,ADULT,F,F,屏山新村,,OPEN,,,2019-01-22,2999-12-31,2019/01/30,2019/01/21,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/b8b4bc6d-dfec-4629-bcd2-85a141e4e42b_org.JPG,,2019/01/30,高雄市鼓山區萬壽路350號,07-5519059
82098,LAAAG1080122C1-2,17,75,高雄市壽山動物保護教育園區,貓,M,BIG,黑色,ADULT,F,F,土庫一路,,OPEN,,,2019-01-22,2999-12-31,2019/01/30,2019/01/22,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/08c18183-99ab-494e-ac73-acb064773c58_org.JPG,,2019/01/30,高雄市鼓山區萬壽路350號,07-5519059
82302,LAAAG1080123C1-1,17,75,高雄市壽山動物保護教育園區,貓,F,BIG,花色,ADULT,F,F,鳳楠路,,OPEN,,,2019-01-23,2999-12-31,2019/01/30,2019/01/23,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/a890d826-49cf-4184-b5bd-6b8a941d433b_org.JPG,,2019/01/30,高雄市鼓山區萬壽路350號,07-5519059
82509,LAAAG1080124R13,17,75,高雄市壽山動物保護教育園區,貓,M,BIG,花色,ADULT,F,F,橋新路,,OPEN,,,2019-01-25,2999-12-31,2019/01/30,2019/01/24,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/1b97b916-61d5-4a12-8be1-897552864bbf_org.JPG,,2019/01/30,高雄市鼓山區萬壽路350號,07-5519059
82536,LAAAG1080125C1,17,75,高雄市壽山動物保護教育園區,貓,M,BIG,虎斑色,ADULT,F,F,致遠路,,OPEN,,,2019-01-25,2999-12-31,2019/01/30,2019/01/25,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/e560fb14-6eff-4cbe-852e-1f8d8c33b958_org.JPG,,2019/01/30,高雄市鼓山區萬壽路350號,07-5519059
82675,LAAAG1080127C1,17,75,高雄市壽山動物保護教育園區,貓,F,BIG,虎斑色,ADULT,F,F,新興區,,OPEN,,,2019-01-27,2999-12-31,2019/01/30,2019/01/27,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/bbf28c05-26b9-43e2-ae06-96b6f365db0b_org.JPG,,2019/01/30,高雄市鼓山區萬壽路350號,07-5519059
82826,LAAAG1080128C1,17,75,高雄市壽山動物保護教育園區,貓,M,BIG,虎斑色,ADULT,F,F,明星街,,OPEN,,,2019-01-29,2999-12-31,2019/01/30,2019/01/29,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/b6499095-c400-4839-9e16-780aed711781_org.JPG,,2019/01/30,高雄市鼓山區萬壽路350號,07-5519059
82868,AAACG1080129001,3,51,新北市新店區公立動物之家,狗,F,BIG,黃色,,F,F, 淡水區忠寮里10鄰 ,,OPEN,106/1/19 五合一 狂犬病疫苗 106/5/22結紮,105/8/3 五合一，狂犬病疫苗 11/1 八合一疫苗,2017-01-16,2999-12-31,2019/01/30,2019/01/29,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/5359b334-208f-4bb9-ab14-e6465163dbde_org.jpg,,2019/01/30,新北市新店區安泰路235號,02-22159462
59229,JAAAG1070803001,14,72,嘉義縣流浪犬中途之家,狗,F,MEDIUM,灰色,ADULT,T,F,崁後里,,OPEN,,,2018-12-04,2999-12-31,2019/01/30,2018/08/03,嘉義縣流浪犬中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/1bbb5e1a-7e5c-4ad9-a192-3ca860a8c121_org.JPG,,2019/01/30,嘉義縣民雄鄉松山村後山仔37~1號,05-2724721
51578,LAABG1060504A17,17,76,高雄市燕巢動物保護關愛園區,狗,F,BIG,白色,ADULT,T,F,動物醫院※原救援地點:前鎮區衙愛街,,OPEN,,,2018-06-06,2999-12-31,2019/01/30,2018/06/05,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/24c88d4e-7db3-4f58-8c95-13adcec97bdc_org.JPG,,2019/01/30,高雄市燕巢區師大路100號,07-6051002
27269,LAABG106112201,17,76,高雄市燕巢動物保護關愛園區,狗,F,BIG,花色,ADULT,T,F,荖濃里,,OPEN,,,2017-12-16,2999-12-31,2019/01/30,2017/11/22,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/5f260489-4a9c-4f9a-8013-36f0c670c992_org.JPG,,2019/01/30,高雄市燕巢區師大路100號,07-6051002
65933,LAABG107100202,17,76,高雄市燕巢動物保護關愛園區,狗,F,BIG,白色,ADULT,F,F,民族街,,OPEN,,,2018-10-02,2999-12-31,2019/01/30,2018/10/02,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/c10dd478-fac8-47fc-abcb-47979de7c6be_org.JPG,,2019/01/30,高雄市燕巢區師大路100號,07-6051002
54495,LAABG107062806,17,76,高雄市燕巢動物保護關愛園區,狗,F,MEDIUM,灰色,CHILD,F,F,大林里,,OPEN,,,2018-06-29,2999-12-31,2019/01/30,2018/06/28,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/152c56f5-dcb7-490b-a3aa-55a28b79edcf_org.JPG,,2019/01/30,高雄市燕巢區師大路100號,07-6051002
80152,FAAAG10801120029,10,67,臺中市動物之家南屯園區,狗,F,MEDIUM,米色,ADULT,F,F,自行送交,,OPEN,,沒時間照顧/太太手會過敏/棄養仁黃昱誠/#7353 107/08/29/2歲,2019-01-30,2999-12-31,2019/01/30,2019/01/12,臺中市動物之家南屯園區,http://asms.coa.gov.tw/amlapp/upload/pic/1dd8e265-db5f-42bc-80af-b75c8d6f1710_org.jpg,,2019/01/30,臺中市南屯區中台路601號,04-23850976
51579,LAABG1061204A16,17,76,高雄市燕巢動物保護關愛園區,狗,F,BIG,黑色,ADULT,T,F,澄觀路,,OPEN,,,2018-06-05,2999-12-31,2019/01/30,2018/06/05,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/2cf13a5e-5483-4882-83e2-defcd2b64175_org.JPG,,2019/01/30,高雄市燕巢區師大路100號,07-6051002
70316,LAABG107110201,17,76,高雄市燕巢動物保護關愛園區,狗,F,BIG,黃色,ADULT,F,F,中山路,,OPEN,,,2018-11-02,2999-12-31,2019/01/30,2018/11/02,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/ee45ad92-8f94-4004-86b1-f1d452f98ec4_org.JPG,,2019/01/30,高雄市燕巢區師大路100號,07-6051002
66390,LAABG107100508,17,76,高雄市燕巢動物保護關愛園區,狗,F,BIG,黑色,ADULT,F,F,瑞山裡,,OPEN,,,2018-10-05,2999-12-31,2019/01/30,2018/10/05,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/7c0ea6e3-0507-4c0e-b62b-ee6bb1d0ccd8_org.JPG,,2019/01/30,高雄市燕巢區師大路100號,07-6051002
66220,LAABG107100401,17,76,高雄市燕巢動物保護關愛園區,狗,F,BIG,黑色,ADULT,F,F,大管巷,,OPEN,,,2018-10-04,2999-12-31,2019/01/30,2018/10/04,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/88e3441d-02e2-4956-879f-cc133235b30b_org.JPG,,2019/01/30,高雄市燕巢區師大路100號,07-6051002
53177,LAABG107061908,17,76,高雄市燕巢動物保護關愛園區,狗,F,MEDIUM,黑色,ADULT,F,F,動物醫院※原救援地點:六龜區新發里,,OPEN,,,2018-06-20,2999-12-31,2019/01/30,2018/06/19,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/2f404235-2494-4ee9-ac83-2303caced0e8_org.JPG,,2019/01/30,高雄市燕巢區師大路100號,07-6051002
81697,FAAAG10801180016,10,67,臺中市動物之家南屯園區,狗,F,MEDIUM,黑色,,T,F,自行送交,,OPEN,,不親貓/棄養人伍肖雲107/11/16#7600,2019-01-30,2999-12-31,2019/01/30,2019/01/18,臺中市動物之家南屯園區,http://asms.coa.gov.tw/amlapp/upload/pic/8e4f3b76-1db2-4075-bbfc-ceb8ab3d3a27_org.JPG,,2019/01/30,臺中市南屯區中台路601號,04-23850976
78898,FAAAG10801060005,10,67,臺中市動物之家南屯園區,狗,F,MEDIUM,米色,ADULT,F,F,沙田路一段/108-012474/犬保,,OPEN,飼主到園領回時須繳急難救助費:1000元   ,米白色,2019-01-30,2999-12-31,2019/01/30,2019/01/06,臺中市動物之家南屯園區,http://asms.coa.gov.tw/amlapp/upload/pic/913bd38d-b938-4ea5-a145-9cbc7f6c78e0_org.JPG,,2019/01/30,臺中市南屯區中台路601號,04-23850976
82857,LAAAG1080129C1-3,17,75,高雄市壽山動物保護教育園區,貓,M,BIG,虎斑色,ADULT,F,F,致遠路,,OPEN,,,2019-01-29,2999-12-31,2019/01/29,2019/01/29,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/468c6eb3-23de-4068-9c80-1181dfbc9c88_org.JPG,,2019/01/29,高雄市鼓山區萬壽路350號,07-5519059
75782,AAADG2018120703,3,50,新北市板橋區公立動物之家,狗,M,MEDIUM,黑色,,T,F,紫微路,,OPEN,,900138001008778,2018-12-14,2999-12-31,2019/01/29,2018/12/07,新北市板橋區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/fb8dd361-f493-4fd9-9aa3-085173ba961d_org.JPG,,2019/01/29,新北市板橋區板城路28-1號,02-89662158
76956,AAADG2018121804,3,50,新北市板橋區公立動物之家,狗,F,MEDIUM,咖啡色,,T,F,新海橋,,OPEN,,107/12/19-7X1.RV.900138001008307 107/12/19空間調整移NB4,2018-12-25,2999-12-31,2019/01/29,2018/12/18,新北市板橋區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/33022f07-d730-47aa-a016-c1db3d4932ad_org.JPG,,2019/01/29,新北市板橋區板城路28-1號,02-89662158
77548,AAADG2018122303,3,50,新北市板橋區公立動物之家,狗,F,MEDIUM,黑黃色,,T,F,南雅夜市附近,,OPEN,,900138001011931,2018-12-23,2999-12-31,2019/01/29,2018/12/23,新北市板橋區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/fb999248-2422-4966-b2b4-07da685a353b_org.png,,2019/01/29,新北市板橋區板城路28-1號,02-89662158
78273,AAADG2019010204,3,50,新北市板橋區公立動物之家,狗,M,MEDIUM,黑色,,T,F,佳園路,,OPEN,,900138001011984,2019-01-02,2999-12-31,2019/01/29,2019/01/02,新北市板橋區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/2d170772-a5b4-4a8a-aed6-1599b91ab535_org.JPG,,2019/01/29,新北市板橋區板城路28-1號,02-89662158
78916,AAADG2019010706,3,50,新北市板橋區公立動物之家,狗,M,MEDIUM,黑色,,T,F,民權街,,OPEN,,900138001011970,2019-01-07,2999-12-31,2019/01/29,2019/01/07,新北市板橋區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/5cc2a115-b451-4aa6-b739-76bcbe43e33e_org.JPG,,2019/01/29,新北市板橋區板城路28-1號,02-89662158
64623,LAABG107092006,17,76,高雄市燕巢動物保護關愛園區,狗,F,MEDIUM,黃色,ADULT,T,F,鼓山一路,,OPEN,,,2018-09-20,2999-12-31,2019/01/29,2018/09/20,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/2f4f7a35-fe82-4dcd-ac9a-3e795657be95_org.JPG,,2019/01/29,高雄市燕巢區師大路100號,07-6051002
82450,AAADG2019012403,3,50,新北市板橋區公立動物之家,狗,M,MEDIUM,黑色,,T,F,華僑中學,,OPEN,,900138001011976,2019-01-24,2999-12-31,2019/01/29,2019/01/24,新北市板橋區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/f36d7534-8921-43ab-88f9-1589bec6dcb8_org.JPG,,2019/01/29,新北市板橋區板城路28-1號,02-89662158
82881,PAAAG1080129032,21,83,澎湖縣流浪動物收容中心,狗,M,BIG,黑色,,F,F,案山里,,OPEN,,,2019-02-10,2999-12-31,2019/01/29,2019/01/29,澎湖縣流浪動物收容中心,http://asms.coa.gov.tw/amlapp/upload/pic/1cf53201-1a83-42d6-afcd-64022991f990_org.jpg,,2019/01/29,澎湖縣馬公市烏崁里260號,06-9213559
82880,PAAAG1080129031,21,83,澎湖縣流浪動物收容中心,狗,M,MEDIUM,黑色,ADULT,F,F,山水里,,OPEN,,,2019-02-10,2999-12-31,2019/01/29,2019/01/29,澎湖縣流浪動物收容中心,http://asms.coa.gov.tw/amlapp/upload/pic/df564830-36b1-43eb-a117-6c76c46adaae_org.jpg,,2019/01/29,澎湖縣馬公市烏崁里260號,06-9213559
82874,JAAAG1080129002,14,72,嘉義縣流浪犬中途之家,狗,F,BIG,黃色,ADULT,F,F,安靖村,,OPEN,,,2019-01-29,2999-12-31,2019/01/29,2019/01/29,嘉義縣流浪犬中途之家,,,2019/01/29,嘉義縣民雄鄉松山村後山仔37~1號,05-2724721
82864,PAAAG1080129029,21,83,澎湖縣流浪動物收容中心,狗,F,MEDIUM,黑黃色,,F,F,山水里,,OPEN,,,2019-02-10,2999-12-31,2019/01/29,2019/01/29,澎湖縣流浪動物收容中心,http://asms.coa.gov.tw/amlapp/upload/pic/75e7dcdb-b828-457f-aac3-8500985275d5_org.jpg,,2019/01/29,澎湖縣馬公市烏崁里260號,06-9213559
82861,LAABG108012906,17,76,高雄市燕巢動物保護關愛園區,狗,F,BIG,虎斑色,ADULT,F,F,新興路,,OPEN,,,2019-01-29,2999-12-31,2019/01/29,2019/01/29,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/64190ef7-ef24-49a6-aba3-9cd7580211ac_org.JPG,,2019/01/29,高雄市燕巢區師大路100號,07-6051002
82858,QAAAG1080129002,4,48,基隆市寵物銀行,貓,F,SMALL,黑白色,CHILD,F,F,龍安街326號,,OPEN,,,2019-01-31,2999-12-31,2019/01/29,2019/01/29,基隆市寵物銀行,http://asms.coa.gov.tw/amlapp/upload/pic/45340b32-50d4-4fba-bf14-dcd827ef3f58_org.jpg,,2019/01/29,基隆市七堵區大華三路45-12號,02-24560148
71444,JAAAG1071112001,14,72,嘉義縣流浪犬中途之家,狗,M,BIG,白色,ADULT,F,F,南投縣草屯鎮,,OPEN,,,2018-11-12,2999-12-31,2019/01/29,2018/11/12,嘉義縣流浪犬中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/9db55c0d-5aca-4d67-b27b-c81ada25c741_org.JPG,,2019/01/29,嘉義縣民雄鄉松山村後山仔37~1號,05-2724721
75379,AAADG2018120404,3,50,新北市板橋區公立動物之家,狗,M,MEDIUM,白色,,T,F,大湖路109巷14號,,OPEN,,,2018-12-04,2999-12-31,2019/01/29,2018/12/04,新北市板橋區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/c5bf1d81-3e34-4d00-85e4-fbd4b6bd00f5_org.png,,2019/01/29,新北市板橋區板城路28-1號,02-89662158
78595,AAADG2019010401,3,50,新北市板橋區公立動物之家,狗,M,MEDIUM,黑黃色,,T,F,大湖路,,OPEN,,900138001011997,2019-01-11,2999-12-31,2019/01/29,2019/01/04,新北市板橋區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/6c089030-2bab-4c7c-8eca-93d4bfa68e42_org.JPG,,2019/01/29,新北市板橋區板城路28-1號,02-89662158
82838,1080087,5,78,宜蘭縣流浪動物中途之家,狗,F,BIG,黃色,CHILD,F,F,大埔中路,,OPEN,,,2019-01-29,2999-12-31,2019/01/29,2019/01/29,宜蘭縣流浪動物中途之家,,,2019/01/29,宜蘭縣五結鄉成興村利寶路60號,039602350
82837,1080086,5,78,宜蘭縣流浪動物中途之家,狗,F,BIG,黑色,CHILD,F,F,大埔中路,,OPEN,,,2019-01-29,2999-12-31,2019/01/29,2019/01/29,宜蘭縣流浪動物中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/5c649bdf-0ebe-48c9-8276-4651659f4bd1_org.jpg,,2019/01/29,宜蘭縣五結鄉成興村利寶路60號,039602350
82836,1080085,5,78,宜蘭縣流浪動物中途之家,狗,F,BIG,黑棕色,ADULT,T,F,大埔中路,,OPEN,,,2019-01-29,2999-12-31,2019/01/29,2019/01/29,宜蘭縣流浪動物中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/6639623d-46d7-4f66-84c8-77615d81ab6a_org.jpg,,2019/01/29,宜蘭縣五結鄉成興村利寶路60號,039602350
82835,1080084,5,78,宜蘭縣流浪動物中途之家,狗,F,BIG,黑色,ADULT,T,F,大埔中路,,OPEN,,,2019-01-29,2999-12-31,2019/01/29,2019/01/29,宜蘭縣流浪動物中途之家,,,2019/01/29,宜蘭縣五結鄉成興村利寶路60號,039602350
78117,LAABG107122801,17,76,高雄市燕巢動物保護關愛園區,狗,M,MEDIUM,黃色,ADULT,T,F,和平街,,OPEN,預計108年01月08日早上九點30分後開放認養,,2019-01-08,2999-12-31,2019/01/29,2018/12/28,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/943233fc-dd9d-4ef9-81cd-ccb42fb4e7ff_org.JPG,,2019/01/29,高雄市燕巢區師大路100號,07-6051002
82813,S080128-02,16,74,臺南市動物之家善化站,狗,F,MEDIUM,黑色,ADULT,F,F, ,,OPEN,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,,2019-01-28,2999-12-31,2019/01/29,2019/01/28,臺南市動物之家善化站,,,2019/01/29,臺南市善化區東昌里東勢寮1~19號,06-5832399
69933,CAAAG1071030014,6,61,桃園市動物保護教育園區,狗,M,MEDIUM,黑色,ADULT,F,F,動保園區,,OPEN,,,2018-11-08,2999-12-31,2019/01/28,2018/10/30,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/b7856825-bdc2-4f6a-97eb-af58b13cf38a_org.JPG,,2019/01/28,桃園市新屋區永興里大牛欄117號,03-4861760
28756,CAAAG1061215001,6,61,桃園市動物保護教育園區,狗,M,MEDIUM,黑色,,F,F,復興路２段,,OPEN,,,2018-01-01,2999-12-31,2019/01/28,2017/12/15,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/581bcab0-fb90-4592-9b6a-55af2d03a555_org.JPG,,2019/01/28,桃園市新屋區永興里大牛欄117號,03-4861760
